,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
585,1358091831,Actividad de tarde,2018-01-13T15:03:43Z,NordicSki,2641.0,1840,2368,286.0,"[42.477994, 0.868713]",file.fit
586,1358091791,Recup. post crono,2018-01-13T12:40:32Z,NordicSki,2239.0,1429,1833,222.0,"[42.477346, 0.870315]",file.fit
587,1358091706,Campionat d'Espanya de Cronoescalada,2018-01-13T11:29:34Z,NordicSki,2737.0,1993,2011,717.0,"[42.476883, 0.889441]",file.fit
588,1358091690,Escalfament per la crono,2018-01-13T10:07:02Z,NordicSki,6259.0,3827,4779,604.0,"[42.477163, 0.870473]",file.fit
589,1353180013,Actividad a la hora del almuerzo,2018-01-12T12:29:45Z,NordicSki,8789.0,4550,5152,1005.0,"[42.347506, 1.899839]",file.fit
590,1352918949,Sunset addicted,2018-01-11T15:50:47Z,BackcountrySki,10354.0,5358,7928,1141.0,"[42.347702, 1.899251]",file.fit
591,1352918931,Actividad de tarde,2018-01-09T13:24:31Z,NordicSki,12101.0,6588,8183,1250.0,"[42.347774, 1.899307]",file.fit
592,1352918748,Pedalada de noche,2018-01-08T20:08:27Z,Ride,0.0,1262,1262,0,,file.fit
593,1346917155,Series + descens,2018-01-08T14:19:22Z,BackcountrySki,6529.0,2339,2849,476.0,"[42.3476, 1.899595]",file.fit
594,1346917142,warm up,2018-01-08T13:30:47Z,NordicSki,2951.0,2474,2749,494.0,"[42.33447, 1.896232]",file.fit
595,1346917094,Rodillo,2018-01-07T21:09:30Z,Ride,0.0,5427,5427,0,,file.fit
596,1346917083,Collserolejant,2018-01-05T12:33:18Z,Run,15669.0,5906,5932,643.0,"[41.397424, 2.124104]",file.fit
597,1346916854,Carrera a la hora del almuerzo,2018-01-04T12:57:20Z,Run,7.0,0,1223,0.0,"[42.397107, 1.876993]",file.fit
598,1339349925,Series curtes,2018-01-03T16:36:23Z,NordicSki,8509.0,3856,4759,875.0,"[42.349429, 1.899263]",file.fit
599,1339349540,Escalfament,2018-01-03T15:56:53Z,BackcountrySki,3785.0,2020,2338,440.0,"[42.344157, 1.897183]",file.fit
600,1339349324,Carrera de noche,2018-01-02T20:17:22Z,Run,0.0,0,1901,0.0,"[42.397085, 1.876978]",file.fit
601,1335950644,"La primera de l'any amb en Marc, Maria i Joan!",2018-01-01T11:00:52Z,BackcountrySki,20367.0,9848,12001,1757.0,"[42.547724, 1.82551]",file.fit
602,1334714446,Montmalús (2/2),2017-12-31T11:51:00Z,BackcountrySki,9748.0,4716,7830,733.6,"[42.530037, 1.696457]",file.fit
603,1334714009,Montmalús (1/2),2017-12-31T09:29:15Z,BackcountrySki,4043.0,4104,5497,764.0,"[42.508384, 1.688613]",file.fit
604,1334713490,Per Ordino-Arcalís amb en Pau Capell,2017-12-30T10:38:51Z,BackcountrySki,21444.0,10776,14094,2047.0,"[42.631941, 1.48158]",file.fit
605,1331990940,Actividad de tarde,2017-12-29T16:40:20Z,BackcountrySki,8807.0,4405,4813,988.0,"[42.347492, 1.899882]",file.fit
606,1331990678,Actividad a la hora del almuerzo,2017-12-29T11:48:45Z,BackcountrySki,4736.0,6062,11249,933.0,"[42.319488, 1.893253]",file.fit
607,1330641743,2 Tosses,2017-12-28T14:20:39Z,NordicSki,17403.0,9036,10437,1887.0,"[42.349625, 1.900926]",file.fit
608,1330640965,Fent lloc als turrons,2017-12-26T10:27:49Z,Run,21015.0,6193,6302,259.0,"[41.834982, 2.810101]",file.fit
609,1330640871,Aigües,2017-12-25T11:25:03Z,Run,11290.0,3562,3612,84.0,"[41.397408, 2.124419]",file.fit
610,1330640683,Excursión de mañana,2017-12-25T10:59:46Z,Hike,1860.0,1247,1309,106.0,"[41.411034, 2.116662]",file.fit
611,1325536318,Recup post kmv,2017-12-24T10:15:21Z,NordicSki,8139.0,2399,3310,314.0,"[42.484782, 2.117472]",file.fit
612,1387529529,Carrera de mañana,2017-12-24T09:47:44Z,Run,0.0,44,44,0,,file.fit
613,1325536223,KMV Cambra d'Ase,2017-12-24T09:00:22Z,BackcountrySki,4231.0,2937,2991,994.0,"[42.45416, 2.121801]",file.fit
614,1325535898,Escalfament kmv Cambra d'Ase,2017-12-24T08:04:58Z,NordicSki,4148.0,1953,2476,367.0,"[42.484548, 2.117671]",file.fit
615,1387529537,Carrera nocturna,2017-12-24T00:58:56Z,Run,0.0,52,52,0,,file.fit
616,1325535868,Activació,2017-12-23T11:56:03Z,NordicSki,5394.0,2642,3103,575.0,"[42.349647, 1.900898]",file.fit
617,1321885281,Actividad a la hora del almuerzo,2017-12-21T12:43:36Z,NordicSki,8844.0,4561,4854,1009.0,"[42.349724, 1.900628]",file.fit
618,1321144372,Cinta,2017-12-20T18:00:52Z,Run,0.0,1364,1364,0,,file.fit
619,1321144261,Escalfament + intensitat,2017-12-20T15:33:26Z,NordicSki,10609.0,4857,6124,1059.1,"[42.349638, 1.901004]",file.fit
620,1319581247,Powder a Masella,2017-12-19T12:36:40Z,BackcountrySki,15087.0,7326,8579,1430.0,"[42.349722, 1.901015]",file.fit
621,1319581077,Pedalada de tarde,2017-12-18T17:52:49Z,Run,0.0,1258,1258,0,,file.fit
622,1317404068,Volum amb en Sergi,2017-12-17T09:58:13Z,NordicSki,25022.0,12067,13849,2634.5,"[42.349653, 1.901074]",file.fit
623,1316450836,CronoNiu (Campionat de Catalunya de Cronoescalada),2017-12-16T17:59:44Z,NordicSki,3877.0,2336,2383,691.0,"[42.325231, 1.90357]",file.fit
624,1316450812,Escalfament CronoNiu,2017-12-16T16:30:43Z,NordicSki,7920.0,3818,4786,577.0,"[42.334996, 1.93641]",file.fit
625,1314800584,Patrullant per la CronoNiu,2017-12-15T13:10:21Z,BackcountrySki,7740.0,3993,4648,739.0,"[42.334415, 1.933229]",file.fit
626,1312598300,Tossa amb en Sergi,2017-12-13T12:11:36Z,BackcountrySki,10015.0,5028,6194,942.0,"[42.33437, 1.933066]",file.fit
627,1312018779,Rodillo,2017-12-12T20:24:36Z,Ride,0.0,1272,1272,0,,file.fit
628,1312018766,Cinta,2017-12-12T19:59:45Z,Run,0.0,1219,1219,0,,file.fit
629,1312018787,Carrera de tarde,2017-12-11T17:09:44Z,Run,6789.0,2224,2241,84.0,"[41.397352, 2.124676]",file.fit
630,1312018925,Trobava a faltar les sortides amb en Xavi!,2017-12-10T08:03:57Z,Ride,137678.0,17616,20582,1676.0,"[41.397416, 2.124558]",file.fit
631,1306699594,4x4' en bici ja que no puc esquiar..,2017-12-08T12:52:14Z,Ride,15172.8,2951,3130,596.0,"[42.373372, 1.888613]",file.fit
632,1306699515,Rodillo warm up,2017-12-08T12:19:04Z,Ride,0.0,1206,1206,0,,file.fit
633,1306699499,Cinta gym,2017-12-07T21:01:32Z,Run,0.0,1248,1248,0,,file.fit
634,1306699476,Rodillo,2017-12-07T18:36:17Z,Ride,0.0,3904,3904,0,,file.fit
635,1306699299,Cinta gym,2017-12-05T19:50:40Z,Run,0.0,0,1860,0.0,"[42.396958, 1.87697]",file.fit
636,1306699230,Rodillo,2017-12-05T18:30:44Z,Ride,0.0,3603,3603,0,,file.fit
637,1306699120,Cinta gym,2017-12-04T19:16:28Z,Run,0.0,1278,1278,0,,file.fit
638,1301757531,Intensity day,2017-12-04T13:43:04Z,BackcountrySki,5186.5,2325,2601,559.0,"[42.349588, 1.90002]",file.fit
639,1301757521,Warm up,2017-12-04T12:53:26Z,NordicSki,5099.4,2339,2702,531.0,"[42.349563, 1.901115]",file.fit
640,1301757467,Rodillo,2017-12-03T19:43:07Z,Ride,0.0,5404,5404,0,,file.fit
641,1301757444,Carrera de tarde,2017-12-01T14:09:25Z,Run,50.9,1,1292,0.0,"[42.397032, 1.876993]",file.fit
642,1301757393,Pedalada de tarde,2017-12-01T13:28:42Z,Ride,0.0,944,944,0,,file.fit
643,1296790981,Tossa x 2 a sota zero,2017-11-30T14:51:47Z,BackcountrySki,16097.8,8054,9317,1853.0,"[42.349601, 1.900836]",file.fit
644,1296584585,Rodillo,2017-11-29T15:06:59Z,Ride,0.0,3619,3619,0,,file.fit
645,1296584613,Tossa amb Joan,2017-11-29T13:10:05Z,BackcountrySki,7976.7,3924,4829,870.6,"[42.349525, 1.900844]",file.fit
646,1294197897,Força al gym + Tossa d'Alp,2017-11-28T16:18:12Z,BackcountrySki,8564.4,4340,4507,916.0,"[42.349427, 1.901261]",file.fit
647,1294197870,Cinta,2017-11-27T19:29:44Z,Run,4.0,1,1268,0.0,"[42.396935, 1.876932]",file.fit
648,1291251592,2x10',2017-11-26T11:32:42Z,BackcountrySki,8106.8,3891,4790,889.0,"[42.346709, 1.902056]",file.fit
649,1291251528,Escalfament,2017-11-26T10:04:35Z,BackcountrySki,8443.1,4352,5249,927.0,"[42.34944, 1.900969]",file.fit
650,1291251303,Puigmal sense neu no mola,2017-11-25T10:46:24Z,Hike,11650.4,10273,12920,1017.0,"[42.395451, 2.077422]",file.fit
651,1285942546,Una Tossa després de sessió de força al gym,2017-11-22T14:05:17Z,BackcountrySki,8531.4,4914,5453,911.0,"[42.349545, 1.9008]",file.fit
652,1284580150,4x4 recup 1min casi parat,2017-11-21T14:06:40Z,BackcountrySki,5660.9,2560,2855,594.0,"[42.349616, 1.900817]",file.fit
653,1284580116,Warm up,2017-11-21T13:14:57Z,BackcountrySki,5194.3,2433,2739,510.0,"[42.349485, 1.901076]",file.fit
654,1284580016,Cinta,2017-11-20T18:42:15Z,Run,0.0,2227,2227,0,,file.fit
655,1282263696,Recup post intensitat,2017-11-19T13:06:24Z,BackcountrySki,10599.0,3867,5144,641.0,"[42.556246, 1.804625]",file.fit
656,1282263386,Intensitat dominguera,2017-11-19T12:42:51Z,BackcountrySki,2012.4,1165,1385,311.0,"[42.547488, 1.780411]",file.fit
657,1282263301,Escalfament pre-intensitat,2017-11-19T11:27:00Z,BackcountrySki,8488.2,3897,4510,705.0,"[42.555691, 1.801776]",file.fit
658,1280499066,Pic de la Mina x3,2017-11-18T10:19:29Z,BackcountrySki,27313.1,15575,19773,2524.0,"[42.556061, 1.805811]",file.fit
659,1280498735,Sunset a la Tossa,2017-11-17T16:21:02Z,Snowshoe,5067.9,3977,6052,629.0,"[42.334976, 1.888053]",file.fit
660,1278212094,Pedalada de noche,2017-11-16T20:00:08Z,Ride,0.0,2180,2180,0,,file.fit
661,1278211131,Patrullant per Masella,2017-11-16T13:25:15Z,BackcountrySki,11837.8,5508,6444,1219.0,"[42.349639, 1.900769]",file.fit
662,1276637013,Començant a treballar la xispeta,2017-11-15T13:13:27Z,BackcountrySki,6488.1,3235,4120,677.0,"[42.349613, 1.900782]",file.fit
663,1276635511,Hàmster style pre-series amb Pau Capell,2017-11-15T11:33:32Z,BackcountrySki,10439.5,4754,5955,1079.0,"[42.348043, 1.901327]",file.fit
664,1276635381,Gym,2017-11-14T20:24:58Z,Run,24.0,0,2012,0.0,"[42.396966, 1.876962]",file.fit
665,1276635318,Suave pel pati de casa amb en Joan,2017-11-14T13:37:11Z,BackcountrySki,10536.0,5015,6023,1038.0,"[42.349464, 1.900903]",file.fit
666,1272524050,Començant a apretar sobre els esquís amb fatiga,2017-11-12T13:17:16Z,BackcountrySki,4501.6,2036,2740,389.0,"[42.349728, 1.900653]",file.fit
667,1272524009,Més metrus amb bona companyia,2017-11-12T09:56:24Z,BackcountrySki,17865.6,9715,11995,1926.0,"[42.344632, 1.902608]",file.fit
668,1272523752,Estrenant el pati de casa,2017-11-11T09:38:56Z,BackcountrySki,21157.7,10717,12904,2458.0,"[42.349658, 1.900734]",file.fit
669,1272522721,Rodillo,2017-11-09T11:56:25Z,Ride,0.0,3602,3602,0,,file.fit
670,1266650985,Inspeccionant la Masella,2017-11-08T13:07:19Z,Run,13729.4,8660,10011,1385.0,"[42.373202, 1.888156]",file.fit
671,1266650881,Carrera de tarde,2017-11-06T17:13:58Z,Run,8585.0,3300,3451,319.0,"[41.397394, 2.124412]",file.fit
672,1262807559,Carrera a la hora del almuerzo,2017-11-04T11:35:05Z,Run,10308.2,3737,4470,139.0,"[45.466626, 6.901498]",file.fit
673,1262807360,Actividad de mañana,2017-11-04T08:44:49Z,NordicSki,2184.7,2236,2307,242.0,"[45.452215, 6.897695]",file.fit
674,1262807221,Stage Tignes - Dia 7/8,2017-11-03T08:21:04Z,BackcountrySki,21112.5,13137,16212,2540.0,"[45.423521, 6.891328]",file.fit
675,1262806225,Stage Tignes - Dia 6/8,2017-11-02T08:49:58Z,BackcountrySki,20661.8,12855,15939,2551.0,"[45.423496, 6.890921]",file.fit
676,1256749019,Stage Tignes - Dia 5/8,2017-11-01T08:47:22Z,BackcountrySki,21149.1,12944,16091,2533.0,"[45.422306, 6.889145]",file.fit
677,1256752832,Stage Tignes - Dia 4/8,2017-10-31T08:44:06Z,BackcountrySki,21057.4,13191,16313,2529.0,"[45.422025, 6.888655]",file.fit
678,1253687390,Stage Tignes - Dia 3/8,2017-10-30T07:53:23Z,BackcountrySki,21196.3,14167,17453,2528.0,"[45.418985, 6.886354]",file.fit
679,1253686049,Stage Tignes - Dia 2/8 - Fent els metros que faltaven,2017-10-29T16:35:26Z,Run,5400.6,3198,3908,697.0,"[45.472333, 6.907051]",file.fit
680,1253685617,Stage Tignes - Día 2/8 (retirada per vent),2017-10-29T07:54:04Z,BackcountrySki,13770.6,9276,11158,1835.0,"[45.419199, 6.885392]",file.fit
681,1253683604,Stage Tignes - Dia 1/8 - Estirant cames,2017-10-28T17:35:12Z,Run,3305.4,1179,1251,42.0,"[45.467948, 6.907264]",file.fit
682,1253684585,Stage Tignes - Dia 1/8,2017-10-28T07:55:22Z,BackcountrySki,19220.6,13314,17367,2442.0,"[45.423911, 6.892021]",file.fit
683,1253683175,Rodillo,2017-10-26T21:01:57Z,Ride,0.0,3671,3671,0,,file.fit
684,1253682039,Carrera de tarde,2017-10-24T13:14:54Z,Run,9077.3,2978,3003,111.0,"[42.373322, 1.888432]",file.fit
685,1244332072,Rodillo,2017-10-23T19:06:54Z,Ride,0.0,2401,2401,0,,file.fit
686,1244332039,Senderismo a la hora del almuerzo,2017-10-22T12:26:55Z,Hike,6550.0,4569,4644,97.0,"[41.39896, 2.12227]",file.fit
687,1244332036,Caldes - Tossa,2017-10-21T08:16:46Z,Hike,23547.5,14103,15327,377.0,"[41.720102, 2.933589]",file.fit
688,1244331998,Baixant del Puigsacalm,2017-10-15T09:55:50Z,Run,5602.8,2096,3548,18.0,"[42.149598, 2.40809]",file.fit
689,1244331982,Buscant bolets a la VertiKals,2017-10-15T09:01:53Z,Run,4961.0,2813,2893,971.0,"[42.125202, 2.387869]",file.fit
690,1244331913,Warm up pre vertikalm,2017-10-14T17:43:46Z,Run,11507.6,3745,3955,175.0,"[42.373774, 1.883632]",file.fit
691,1228544326,Carlit modo walking,2017-10-13T10:21:51Z,Hike,15065.4,15124,25444,1011.0,"[42.55999, 2.003869]",file.fit
692,1228544282,Carrera de noche,2017-10-12T18:30:18Z,Run,7245.3,2607,3284,95.0,"[42.373326, 1.885848]",file.fit
693,1228544130,Excursión de noche,2017-10-11T18:50:49Z,Hike,6496.0,4775,5264,65.0,"[41.397354, 2.124344]",file.fit
694,1223808670,Controlant la collada w/Yeray,2017-10-10T11:33:40Z,Ride,41577.2,6182,6182,841.0,"[42.373532, 1.888857]",file.fit
695,1223808425,Rodillo escalfament,2017-10-10T10:29:41Z,Ride,0.0,1503,1503,0,,file.fit
696,1222933864,Carrera de noche,2017-10-09T18:30:09Z,Run,7535.7,2259,2259,75.0,"[42.374394, 1.882326]",file.fit
697,1222933836,Pedalada de noche,2017-10-08T18:49:00Z,Ride,20583.4,3157,3157,222.0,"[42.373387, 1.888604]",file.fit
698,1221037784,KV Vallnord CPA (6è),2017-10-08T09:34:32Z,Run,3262.5,2564,2635,992.0,"[42.562872, 1.454177]",file.fit
699,1221037313,Carrera de mañana,2017-10-07T09:26:35Z,Run,9432.0,4004,11364,467.0,"[42.229268, 1.736302]",file.fit
700,1217770686,Volta a la vall,2017-10-06T14:03:50Z,Ride,30842.8,3234,3234,281.0,"[42.373319, 1.885802]",file.fit
701,1216418907,Collada controlant no passar-me,2017-10-05T14:07:03Z,Ride,40867.6,5418,5460,816.0,"[42.373306, 1.888464]",file.fit
702,1216418637,Pedalada de mañana,2017-10-04T07:51:34Z,Ride,0.0,2103,2103,0,,file.fit
703,1213496452,3x2'30'',2017-10-03T13:43:17Z,Ride,10725.1,1829,1829,346.0,"[42.373609, 1.888349]",file.fit
704,1213496299,Rodillo escalfament pre-series,2017-10-03T13:22:52Z,Ride,0.0,907,907,0,,file.fit
705,1213496273,Rodillo en dejú,2017-10-03T08:48:52Z,Ride,0.0,2402,2402,0,,file.fit
706,1213496287,Una mica de plà,2017-10-02T18:05:08Z,Run,16694.4,4477,4515,194.0,"[41.83592, 2.809881]",file.fit
707,1213496494,Reconeixent Volta Espenalles amb bona grupeta,2017-09-30T08:38:33Z,Ride,73865.1,10068,12505,1258.0,"[41.561192, 2.032757]",file.fit
708,1213495169,Cap a la Madeleine,2017-09-30T07:35:11Z,Ride,15321.9,2362,2556,375.0,"[41.472945, 2.085534]",file.fit
709,1213494922,Trobava a faltar les escales,2017-09-29T19:17:03Z,Run,6887.2,2971,3810,576.0,"[41.397465, 2.124656]",file.fit
710,1213494850,Territori Capell,2017-09-28T19:30:53Z,Run,15768.6,5513,6069,797.0,"[41.352985, 2.024007]",file.fit
711,1213494127,Excursión de noche,2017-09-27T19:39:28Z,Hike,5793.9,4643,4722,129.0,"[41.397399, 2.124284]",file.fit
712,1213494024,Actividad,2017-09-26T18:33:34Z,Run,6659.7,1748,1756,94.0,"[41.397404, 2.124381]",file.fit
713,1213494031,Na sumant Toses,2017-09-25T10:05:37Z,Run,13629.7,6808,7060,1361.0,"[42.373284, 1.88841]",file.fit
714,1213493744,Excursión de noche,2017-09-24T18:11:12Z,Hike,6284.3,5875,6851,291.0,"[42.37356, 1.888536]",file.fit
715,1199510443,Entrenant en altura amb bici,2017-09-24T12:23:29Z,Ride,97752.2,12199,13030,1724.0,"[42.373933, 1.888188]",file.fit
716,1197612280,Cap a fer d'assistència a UP,2017-09-23T08:50:39Z,Run,8921.4,5798,6922,1145.0,"[42.29017, 1.712488]",file.fit
717,1197612174,Nit Pirineu gazzzzz,2017-09-22T20:38:27Z,Run,4654.6,2534,2559,847.0,"[42.31963, 1.893432]",file.fit
718,1197611845,Pedalada de tarde,2017-09-22T17:25:37Z,Ride,0.0,2350,2350,0,,file.fit
719,1197611815,Carrera de tarde,2017-09-21T14:27:31Z,Run,7738.2,2906,14091,301.0,"[42.373583, 1.888246]",file.fit
720,1192902343,Reconeixent la Nit Pirineu,2017-09-19T12:41:09Z,Run,10228.1,4978,6507,873.0,"[42.334381, 1.933192]",file.fit
721,1192902191,Rodillo 1h,2017-09-18T18:19:47Z,Ride,0.0,3619,3619,0,,file.fit
722,1188450976,Snow running amb Yeray Durán per territori Ultra Pirineu,2017-09-17T09:55:39Z,Run,34350.1,16006,19762,2207.0,"[42.36889, 1.778308]",file.fit
723,1186536659,4x4' crta Das 9%,2017-09-16T12:30:30Z,Ride,15564.4,2934,3226,616.0,"[42.373301, 1.888487]",file.fit
724,1186536420,Rodillo warm up per series - 30min,2017-09-16T11:53:14Z,Ride,0.0,1809,1809,0,,file.fit
725,1184730723,Rodillo - 40min dejú - 121/142 ppm,2017-09-15T07:36:00Z,Ride,0.0,2400,2400,0,,
726,1184731714,Rodillo - 1h - 132/148 ppm,2017-09-14T17:29:00Z,Ride,0.0,3600,3600,0,,
727,1182073602,Patrullant per la Collada,2017-09-13T12:46:15Z,Ride,42185.5,5841,6099,836.0,"[42.373603, 1.88826]",file.fit
728,1180749930,Senderismo a la hora del almuerzo,2017-09-11T11:52:58Z,Hike,9319.5,7448,7880,257.0,"[41.397346, 2.124297]",file.fit
729,1180750245,Riaño Open,2017-09-10T08:01:44Z,Run,46053.4,17220,18506,3025.0,"[42.975647, -5.00582]",file.fit
730,1180749385,Etapa 2 Riaño Trail Run (retirada),2017-09-09T08:09:37Z,Run,5477.2,3853,5390,629.0,"[43.213492, -4.905922]",file.fit
731,1180749606,Etapa 1 Riaño Trail Run,2017-09-08T09:00:22Z,Run,28672.0,15298,17670,2411.0,"[42.973802, -4.926503]",file.fit
732,1180747738,Collserolejant amb Juan Castillo,2017-09-06T20:22:31Z,Run,17056.8,6240,6565,607.0,"[41.397398, 2.124297]",file.fit
733,1180747049,Carrera de tarde,2017-09-04T17:13:12Z,Run,5613.6,1836,1865,68.0,"[42.37324, 1.887994]",file.fit
734,1166246497,Cerdanya Cycle Tour w/ Jordi Jansana,2017-09-03T08:00:17Z,Ride,160272.0,20221,22335,2895.0,"[42.373834, 1.883581]",file.fit
735,1164668428,Carrera de tarde,2017-09-02T13:50:26Z,Run,13541.3,7210,7360,1367.0,"[42.373063, 1.887986]",file.fit
736,1162976825,4x3' pujada corrible,2017-09-01T14:09:52Z,Run,12652.6,3959,4048,365.0,"[42.373369, 1.888518]",file.fit
737,1162976592,Carrera a la hora del almuerzo,2017-08-31T12:45:15Z,Run,9823.7,2848,2982,112.0,"[42.373283, 1.88837]",file.fit
738,1160005287,Tossa d'Alp amb el freno posat,2017-08-30T12:14:13Z,Run,13788.5,7291,7748,1377.0,"[42.373067, 1.887994]",file.fit
739,1158212502,Port d'Envalira intentant no encigalar-me,2017-08-29T12:00:51Z,Ride,96441.6,12084,13102,1766.0,"[42.373324, 1.888527]",file.fit
740,1158212313,Barcelona m'encantes,2017-08-27T10:14:05Z,Ride,64065.6,9344,10486,1421.0,"[41.397433, 2.124604]",file.fit
741,1158210263,Carrera de noche,2017-08-26T19:29:58Z,Run,1183.8,691,1133,0.0,"[42.488703, 0.737656]",file.fit
742,1158211475,Vilaller KV,2017-08-26T18:00:00Z,Run,5973.7,3870,3881,1263.0,"[42.498946, 0.751974]",file.fit
743,1152561771,Warm up,2017-08-25T18:17:33Z,Run,7375.8,2431,2498,100.0,"[42.373147, 1.886881]",file.fit
744,1152561694,Pedalada de noche,2017-08-24T19:09:01Z,Ride,25428.4,4295,5081,674.0,"[42.373775, 1.887848]",file.fit
745,1148091233,Back home amb pluja,2017-08-23T11:48:57Z,Ride,7948.5,673,673,39.0,"[42.37396, 1.88834]",file.fit
746,1148091302,Ruixat i retirada amb Pere Rullan,2017-08-23T10:09:22Z,Ride,32645.3,4306,4306,687.0,"[42.344498, 1.956939]",file.fit
747,1148091061,Carrera de tarde,2017-08-22T13:05:53Z,Run,5596.5,2741,3562,474.0,"[42.334325, 1.933035]",file.fit
748,1144883733,Veient els gallos de La Vuelta al port de la Rabassa,2017-08-21T14:23:41Z,Ride,63384.9,9469,12636,1397.0,"[42.360263, 1.466182]",file.fit
749,1140820788,Algún canvi de ritme,2017-08-19T10:07:57Z,Ride,8871.6,1612,1738,288.0,"[42.373731, 1.888115]",file.fit
750,1140820543,Rodant en plà,2017-08-19T09:14:18Z,Ride,30112.9,3176,3176,284.0,"[42.371617, 1.880233]",file.fit
751,1139603140,Collada amb ràbia,2017-08-18T11:28:11Z,Ride,40743.6,5064,5064,833.0,"[42.372808, 1.888073]",file.fit
752,1138112824,Recorregut 3 nacions amb la bala Albert Ollé,2017-08-17T08:28:44Z,Ride,137892.0,16548,19048,2180.0,"[42.375435, 1.884161]",file.fit
753,1137078000,Pedalada de mañana,2017-08-16T10:54:49Z,Ride,59394.0,7734,7820,871.0,"[42.373204, 1.888293]",file.fit
754,1137076643,Pedalada de tarde,2017-08-15T17:53:07Z,Ride,41115.0,5683,5713,760.0,"[42.373598, 1.888306]",file.fit
755,1131649239,Carrera a la hora del almuerzo,2017-08-13T11:58:17Z,Run,11481.6,5052,6335,130.0,"[42.252695, 1.861808]",file.fit
756,1131648144,Meitat de Trail Moixeró (al palco),2017-08-13T07:59:34Z,Run,25772.9,12182,13210,2380.0,"[42.297163, 1.79724]",file.fit
757,1130281600,Carrera de noche,2017-08-12T18:28:39Z,Run,6353.4,2139,2143,102.0,"[42.373492, 1.88859]",file.fit
758,1130280686,Excursión de mañana,2017-08-11T09:05:07Z,Hike,8973.8,6303,6669,185.0,"[41.835893, 2.8093]",file.fit
759,1130281553,Pedalada de tarde,2017-08-09T17:08:48Z,Ride,49593.2,6998,7321,901.0,"[41.836031, 2.809678]",file.fit
760,1130280620,fent el hamster,2017-08-08T19:30:07Z,Run,9188.8,2759,2844,164.0,"[41.83572, 2.809959]",file.fit
761,1130280491,Pedalada de noche,2017-08-07T19:57:29Z,Ride,14300.3,2045,2045,137.0,"[42.373365, 1.888581]",file.fit
762,1121332100,Giant team pel Maresme i voltants,2017-08-06T08:15:10Z,Ride,73292.3,10105,12245,1171.0,"[41.547606, 2.439219]",file.fit
763,1121331916,Saneja - Puigpedrós w/ Yeray,2017-08-05T08:46:39Z,Run,32444.7,14823,18193,1997.0,"[42.443095, 1.90597]",file.fit
764,1121331517,Carrera de noche,2017-08-04T18:32:09Z,Run,10987.1,3016,3092,130.0,"[42.373167, 1.888117]",file.fit
765,1114428432,Portets de la Cerdanya,2017-08-02T18:45:00Z,Ride,53270.9,7694,7804,1314.0,"[42.373232, 1.888308]",file.fit
766,1112012054,Intent de recuperació 2.0,2017-08-01T12:17:15Z,Run,10002.2,2810,2851,123.0,"[42.373829, 1.888166]",file.fit
767,1112012074,Intent de recuperació,2017-07-31T19:05:54Z,Ride,41033.5,5230,5230,766.0,"[42.374102, 1.888722]",file.fit
768,1109267924,"Skyrace Comapedrosa, cursote",2017-07-30T08:30:24Z,Run,19855.5,11341,11816,2328.0,"[42.57156, 1.483789]",file.fit
769,1109266437,Carrera de mañana,2017-07-29T10:58:18Z,Run,5054.1,1583,1651,73.0,"[42.374006, 1.889586]",file.fit
770,1109266238,Pedalada de noche,2017-07-27T18:13:49Z,Ride,20967.1,3620,4282,463.0,"[42.373911, 1.888209]",file.fit
771,1102493455,6x1' en pujada,2017-07-26T12:26:03Z,Run,6696.7,2624,3346,410.0,"[42.373321, 1.888517]",file.fit
772,1100413171,1'-2'-3'-4'-5' (pujada) + 4'-3'-2'-1' (baixada),2017-07-24T19:12:27Z,Run,13012.2,4045,4152,388.0,"[42.373136, 1.888079]",file.fit
773,1097738859,Descarregant,2017-07-23T12:10:11Z,Ride,40618.2,5006,5006,729.0,"[42.376726, 1.892036]",file.fit
774,1096406035,Reconeixent Skyrace Comapedrosa,2017-07-22T10:40:31Z,Run,21044.8,13760,20471,2682.0,"[42.573711, 1.482881]",file.fit
775,1092611372,"Tossa amb Ferran Mascaró, quina classe que té!",2017-07-20T09:47:29Z,Run,14368.0,7219,8459,1409.0,"[42.373511, 1.887714]",file.fit
776,1092610654,Carrera de noche,2017-07-19T19:48:44Z,Run,10019.4,2851,2867,128.0,"[42.373527, 1.887833]",file.fit
777,1089357868,Tosa full gazz w/ Eugeni Gil,2017-07-18T09:24:36Z,Run,14013.8,6469,6755,1402.0,"[42.373864, 1.889384]",file.fit
778,1089356740,Del chill,2017-07-17T18:09:05Z,Ride,40032.5,5606,6015,613.0,"[42.373299, 1.888503]",file.fit
779,1087461109,Carrera de mañana,2017-07-16T10:06:20Z,Run,15353.2,3992,4003,146.0,"[41.834697, 2.8104]",file.fit
780,1084076911,Series serias a La Molina,2017-07-15T10:16:08Z,Run,6108.6,2850,3492,532.0,"[42.334363, 1.933176]",file.fit
781,1083423742,Tot a lloc a la Collada,2017-07-14T19:07:36Z,Ride,41044.8,5121,5121,736.0,"[42.374126, 1.888877]",file.fit
782,1081376843,Duríssim el vent en contra,2017-07-13T11:53:52Z,Ride,69135.7,7990,8334,983.0,"[42.373527, 1.888863]",file.fit
